,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0,0.8658521868196738,0.8515037031297121,0.8458582627680016,0.9039574232026303,0.9007399246082921,0.9101443020622131,0.8681748429396435,0.8646375103254346,0.8602068319865153,0.8372218034174129
1,0.9767044942219674,0.9823243674911418,0.9933986605562749,0.9902188712145545,0.9923489402858513,0.9922626325195517,0.9920049304012852,0.9914779084463057,0.9901660303985524,0.990639419420363
2,0.6452007794068381,0.6250279313367456,0.6089262129299186,0.6569597031520069,0.6868908137425219,0.670342870046688,0.7086171258561526,0.6868446277348623,0.6446358565007081,0.6498870323212471
3,0.7639952807175494,0.7743565534771776,0.7663889322000732,0.8079707029576869,0.7590127381187043,0.773886796779053,0.7656806646019407,0.7699106304647436,0.7565243209664534,0.7643257230991839
4,0.8066470735004845,0.8259439596412075,0.8531580726992096,0.8197114847814921,0.8455868868036166,0.7974151808266547,0.7970096640043662,0.8266123920314208,0.8131184626072611,0.8034219729367085
5,0.6508390835328841,0.6467651726815729,0.6488535279647382,0.6607270481771325,0.8082959880446073,0.755586480540994,0.7593961951038548,0.7350716081172778,0.7675925582806498,0.7167224714970689
6,0.8020754143682388,0.8201702424685716,0.8225185547992955,0.8830560081766564,0.8874371309862235,0.8813127361979507,0.8723077375243953,0.8320551595263737,0.836313320587584,0.8057439160069291
7,0.8542871055826171,0.861470210957304,0.873639701498014,0.8908584149000255,0.8865014386927312,0.9048187797561714,0.8949713790351432,0.9085963801818167,0.8994385505438287,0.8743908489357343
8,0.6753968859147462,0.720365092094711,0.7249280201937867,0.7383027665663112,0.6732129944914084,0.691914246523715,0.7220611861220305,0.6382305895551496,0.6057278834650224,0.6130758713171977
9,0.8212284244621898,0.8382730770805502,0.8510741453641887,0.8320251046315941,0.8855736866406988,0.8633484212376049,0.8628098460379353,0.8674330650671911,0.8408704616234124,0.807372203145123
