,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0,0.39454534817903725,0.7160856198964044,0.7264832831879433,0.7842720177434113,0.6219709421876595,0.7381072976210574,0.7092373487448941,0.6368879341621734,0.7303109424716142,0.8372857787742424
1,0.9941922299378835,0.765040456724197,0.9902649790346388,0.9793420133532472,0.9939452544062508,0.9610456580295531,0.9409348263157693,0.9925196745401792,0.9800147188571546,0.9924658765826004
2,0.7862269860152318,0.6087136220749004,0.6320169349258168,0.5794935140140094,0.5712240635776383,0.5091492241595837,0.5375017282778712,0.5449132936936535,0.5461897684597824,0.49126323843946895
3,0.6345454557067095,0.6390574033264427,0.6221168223593969,0.7262964674120661,0.5993275948608745,0.6455882908272979,0.6738898944268924,0.6034866661030225,0.7010706365099472,0.6132003468407544
4,0.788014004111347,0.7673496141414025,0.8094238856573557,0.7915366155535241,0.8022725030845653,0.7263000144007927,0.7284816729254726,0.6940998247463993,0.750134776647928,0.784313229018142
5,0.6034778154233669,0.5458658231985779,0.6271626860105717,0.6454002435955114,0.595523036681123,0.651158099530337,0.5911926369678596,0.6400998821223128,0.6209325332718373,0.5734300303999276
6,0.7399180363548621,0.7461890855210528,0.7657174676632024,0.7546077237458244,0.7395379260303253,0.7534487557127942,0.7387317768118307,0.7000480964664479,0.7270344728188556,0.7041500918228638
7,0.8584761323780781,0.8460004036289915,0.8513495579956765,0.8571852076090181,0.830272441924821,0.876622619124064,0.8789100411885039,0.8474076775126669,0.8513904560090266,0.877853649325909
8,0.6192265621918672,0.5518170902190728,0.5723558541384555,0.5249143034940335,0.5361189189662954,0.5398748844159885,0.5028170507780831,0.48542155844497326,0.49360797409165214,0.49013405554167816
9,0.7872180808684205,0.8088937935809567,0.8079583333439294,0.7491685292374662,0.6953548344657949,0.6980106243462777,0.721679196688409,0.7488678985700187,0.7489599569105931,0.6930057785681571
